epoch,lr,train_loss,valid_e_rmse,valid_f_rmse,elapsed_s
43,0.0008436842105263158,0.000928348842730994,nan,nan,1950.0308184623718
44,0.0008389473684210526,0.0016838517340986273,nan,nan,1991.1241540908813
45,0.0008342105263157895,0.003279665917933558,nan,nan,2033.3892350196838
46,0.0008294736842105264,0.002082148934717885,nan,nan,2073.305945634842
47,0.0008247368421052632,0.0013799427653687461,nan,nan,2113.039719581604
48,0.00082,0.0012573599949490864,nan,nan,2153.713133096695
49,0.0008152631578947369,0.0010351902320411461,4.9774646392101465,69.38452224173723,2193.01295542717
50,0.0008105263157894738,0.0009305858026633663,nan,nan,2234.6219704151154
51,0.0008057894736842106,0.0009412351374662587,nan,nan,2274.2230026721954
52,0.0008010526315789474,0.0008854467888504797,nan,nan,2315.2989706993103
53,0.0007963157894736843,0.0011601329346296757,nan,nan,2357.412146091461
54,0.000791578947368421,0.0009056977797059194,nan,nan,2397.3543787002563
55,0.0007868421052631579,0.0008590191505995718,nan,nan,2437.99173784256
56,0.0007821052631578947,0.000781678269508603,nan,nan,2477.9640374183655
57,0.0007773684210526316,0.0007419147244413219,nan,nan,2517.768500328064
58,0.0007726315789473684,0.0007404175289362476,nan,nan,2557.6157829761505
59,0.0007678947368421052,0.0006911627915122954,4.90462209646339,65.99238989975794,2597.57976436615
60,0.0007631578947368421,0.0006589481665936794,nan,nan,2640.064169883728
61,0.000758421052631579,0.0009584998200104962,nan,nan,2678.7674086093903
62,0.0007536842105263158,0.0016728259106249858,nan,nan,2716.984076976776
63,0.0007489473684210527,0.0009790650763827696,nan,nan,2755.2542412281036
64,0.0007442105263157895,0.0007665028396239811,nan,nan,2793.511395215988
65,0.0007394736842105264,0.000671361753095109,nan,nan,2831.854407310486
66,0.0007347368421052633,0.0007689573757343039,nan,nan,2870.0201568603516
67,0.00073,0.0009300024645238773,nan,nan,2908.286511659622
68,0.0007252631578947369,0.0009974685053129027,nan,nan,2946.4429523944855
69,0.0007205263157894738,0.0006914297842258596,4.334957913832977,66.3917467914065,2984.623949766159
70,0.0007157894736842105,0.000743419632753829,nan,nan,3024.784942626953
71,0.0007110526315789473,0.0015997589304337456,nan,nan,3062.895272731781
72,0.0007063157894736842,0.001328878572800457,nan,nan,3101.0543773174286
73,0.0007015789473684211,0.00118914853169629,nan,nan,3139.3101060390472
74,0.0006968421052631579,0.0009345323582764718,nan,nan,3177.486677646637
75,0.0006921052631578947,0.0008668225191045476,nan,nan,3215.5965836048126
76,0.0006873684210526316,0.0015801272387273293,nan,nan,3253.5777225494385
77,0.0006826315789473685,0.0009163948904461761,nan,nan,3291.4666962623596
78,0.0006778947368421053,0.0007199554756126892,nan,nan,3329.3657970428467
79,0.0006731578947368421,0.000832237483773651,4.586226326776956,65.55117448634688,3367.38588142395
80,0.000668421052631579,0.000662469656101527,nan,nan,3407.5865030288696
81,0.0006636842105263159,0.0006401677378245564,nan,nan,3445.651545524597
82,0.0006589473684210527,0.000598823080528131,nan,nan,3483.6686835289
83,0.0006542105263157895,0.000597863353264629,nan,nan,3521.7932965755463
84,0.0006494736842105264,0.0005776841152163481,nan,nan,3559.5969932079315
85,0.0006447368421052633,0.0005651283229394434,nan,nan,3597.5645158290863
86,0.0006399999999999999,0.0005421093580650567,nan,nan,3635.530782699585
87,0.0006352631578947368,0.0005452838175444877,nan,nan,3673.533110141754
88,0.0006305263157894737,0.0006456654020336554,nan,nan,3711.992858171463
89,0.0006257894736842105,0.0007076715258208169,5.073995642984701,64.52495378853303,3750.107380628586
