time[ps] pe[eV] temp[K] press[bar]
40.399999999999998579 -34947.22265625 296.86159794149898516 2438.4218029081312125
40.5 -34941.3203125 300.17444254340125553 2697.4435727777799912
40.600000000000001421 -34936.31640625 296.93898944853071953 2575.8559574575670013
40.700000000000002842 -34935.6171875 302.69386570948216786 2147.8740942149602233
40.800000000000004263 -34943.7734375 303.00401612920620664 765.93194840224919062
40.899999999999998579 -34942.59765625 298.40772244894679943 1673.0871869362497364
41 -34936.00390625 299.24247067906213715 1709.4773850111266711
41.100000000000001421 -34938.79296875 299.51618115637461415 1751.9876520325208276
41.200000000000002842 -34940.31640625 301.4162309299640583 3113.8399603977113657
41.300000000000004263 -34940.6875 304.17581736120007463 2128.7225732620249801
41.399999999999998579 -34942.6875 298.08507012707366357 2140.1752876425011891
41.5 -34940.421875 301.53710791602048857 2902.4380652251134052
41.600000000000001421 -34935.53515625 299.06536046843206123 1409.4829531017571753
41.700000000000002842 -34943.86328125 298.53399930829436926 2128.9119514945955416
41.800000000000004263 -34941.390625 296.15508736190480477 2745.8402037680393732
41.899999999999998579 -34933.015625 296.91599016310664183 2487.6349569853264256
42 -34939.58984375 298.61524681299459871 2416.4795941488127937
42.100000000000001421 -34944.06640625 305.18369381174744603 2424.6611477252158693
42.200000000000002842 -34938.35546875 302.60388784499616577 2469.433450993949009
42.300000000000004263 -34941.38671875 300.58116861214426763 3712.2201532447497812
42.399999999999998579 -34939.1875 298.62241545845103019 3475.2191587175648237
42.5 -34942.09375 306.54899364408879592 2964.664528615796371
42.600000000000001421 -34941.9765625 296.92969905431812094 3268.1912083903498569
42.700000000000002842 -34941.9609375 304.42811117876362914 2462.981981628642643
42.800000000000004263 -34938.78515625 301.79279000397093569 2757.4264340521349368
42.899999999999998579 -34939.640625 297.56483156713471772 2387.8402760473290982
43 -34941.05078125 301.87363542101769553 2004.6062984650661747
43.100000000000001421 -34939.84375 305.79111349470230152 2362.2215253627973652
43.200000000000002842 -34939.35546875 301.27126520872576521 2061.8243195010409181
43.300000000000004263 -34939.98828125 303.94180771597501689 1794.0948733209268084
43.399999999999998579 -34939.96875 295.24054696424184385 1749.9518550118700659
43.5 -34939.6484375 301.51344300503666318 2372.4554262893871055
43.600000000000001421 -34937.84765625 296.57650666387047522 3324.6235003391889222
43.700000000000002842 -34941.48828125 300.74705029852668758 1710.7742857912915042
43.800000000000004263 -34939.47265625 304.91342095580796467 1194.8596024800629039
43.899999999999998579 -34939.4609375 297.10982344256160559 2622.3277290153000649
44 -34938.46484375 298.71233286325059453 2848.9118173606971141
44.100000000000001421 -34940.18359375 301.31301767392727697 1511.1774511097901268
44.200000000000002842 -34939.046875 299.74593501869424017 2310.1902123489567202
44.300000000000004263 -34945.16015625 298.80061251063079908 2606.7895449307402487
44.399999999999998579 -34941.94140625 303.07382990636261866 3261.932183814504242
44.5 -34943.84375 303.63222214681377409 3596.1768877138442804
44.600000000000001421 -34941.87890625 301.49423969930649037 3439.6002830546453879
44.700000000000002842 -34939.390625 301.51841697394218045 2808.7564454494686288
44.800000000000004263 -34943.390625 293.96675716043006332 3656.3913167582554706
44.899999999999998579 -34941.79296875 295.48061856044165552 3107.2070780142894364
45 -34939.96875 302.94343714522443634 1845.1216287457871204
45.100000000000001421 -34939.3828125 301.48137030095296041 2701.9140917965719382
45.200000000000002842 -34943.5625 297.30173872121520162 2272.237141748970771
45.300000000000004263 -34941.75390625 303.74182765031162035 1946.5705315965633417
45.399999999999998579 -34939.96484375 299.794948150012317 2995.1653218290853147
45.5 -34939.40625 298.13139861788556573 2515.1876785048584679
45.600000000000001421 -34939.15234375 297.66473796320553902 2477.682306128959226
45.700000000000002842 -34935.59765625 299.24295051765835751 2488.2901889745126027
45.800000000000004263 -34940.80859375 294.53509810473047992 2030.6982216861158577
45.899999999999998579 -34939.87890625 299.46188151797025512 664.13667943474035837
46 -34938.82421875 297.62181079210637336 1916.8955379888202515
46.100000000000001421 -34937.51953125 297.70524425248112266 3103.3825189773647253
46.200000000000002842 -34935.58203125 301.70469032895351802 2420.1157192770938309
46.300000000000004263 -34940.6953125 298.73544558082932099 1889.5932241608461482
46.399999999999998579 -34938.46484375 298.26259692478021179 2712.091809353451481
46.5 -34940.24609375 301.12432235461511709 2912.2875630772459772
46.600000000000001421 -34941.640625 294.90854777407162146 2125.4666748535773877
46.700000000000002842 -34939.609375 301.83466108709973241 2425.2913468470255793
46.800000000000004263 -34939.15625 297.68246078819106515 2118.6912424369911605
46.899999999999998579 -34939.6171875 298.67924891970443468 2338.3492665504081742
47 -34940.2109375 299.8001285440849415 2350.6955938385240188
47.100000000000001421 -34938.53515625 302.18364652108397195 1102.0468281515663875
47.200000000000002842 -34938.18359375 303.7606158016004656 2610.1918928664358646
47.300000000000004263 -34941.83984375 301.04998962807138696 3205.7226349860966366
47.399999999999998579 -34940.99609375 296.35013294968047148 1993.3101606134146095
47.5 -34935.140625 299.26981804842114343 1653.7797991858376463
47.600000000000001421 -34940.80078125 298.90158934308919925 2057.1817262466424836
47.700000000000002842 -34943.59375 297.69732963648863233 1177.7228098748132652
47.800000000000004263 -34936.79296875 298.47914258867598392 1935.8928283852978893
47.899999999999998579 -34940.265625 302.7408464251182636 1073.2224559676526496
48 -34938.7734375 300.51287623488508416 2350.0573413737988631
48.100000000000001421 -34937.75390625 306.06484126363164933 3290.6859051387386899
48.200000000000002842 -34940.5703125 299.80145277732128761 1674.9132111573080692
48.300000000000004263 -34944.4765625 300.93937869388787476 2536.7407812405431287
48.399999999999998579 -34941.7734375 306.29997693707395001 2278.3127857604436031
48.5 -34941.08984375 299.90549173079938328 2668.735026499585274
48.600000000000001421 -34940.56640625 295.54833128852033042 2310.4861475238540152
48.700000000000002842 -34942.84375 304.25193697597973141 3290.2604472927268944
48.800000000000004263 -34938.7109375 294.57612039318348707 3452.1592404414418525
48.899999999999998579 -34940.109375 304.8553223370250862 2427.2027087519886663
49 -34941.70703125 294.40277961267975115 2460.4761910058205103
49.100000000000001421 -34942.9296875 302.58626166727805185 2889.863045737612083
49.200000000000002842 -34942.96875 302.5518734526808089 2956.7041175386589202
49.300000000000004263 -34943.11328125 297.49084732994055003 2270.738643901827345
49.399999999999998579 -34938.02734375 301.8483299738243204 1048.7648829285001284
49.5 -34941.578125 296.59558434180786435 3174.9917984781518498
49.600000000000001421 -34942.94921875 302.71736365588907347 3915.5660517041465027
49.700000000000002842 -34941.10546875 304.36152805932408683 1638.0391805204940283
49.800000000000004263 -34941.18359375 299.66392476805697243 1864.2846361647057165
49.899999999999998579 -34942.1484375 298.45295161758753011 2707.9325352170294536
50 -34940.15625 305.19239710235677876 1035.663713120445891
50.100000000000001421 -34942.69140625 301.83037866676750127 2300.7428111607396204
50.200000000000002842 -34940.66015625 299.60355683917140368 2904.1780249904691118
50.300000000000004263 -34938.3671875 301.23631071357641531 1695.7607347328735159
50.399999999999998579 -34942.3203125 300.6101378430502109 2027.7135214172919859
50.5 -34939.0234375 301.71623721171658872 2906.1349189976313028
50.600000000000001421 -34940.62109375 302.36772535150970498 2020.9336646338094852
50.700000000000002842 -34942.53125 300.08202828309606502 2940.2038124739333398
50.800000000000004263 -34937.54296875 300.8259463448846418 3055.8099737351626572
50.899999999999998579 -34938.58984375 297.90483420724302732 2462.357815441155708
51 -34943.8046875 304.96259124820056741 2103.391345113240277
51.100000000000001421 -34939.25390625 294.15613549205085064 2580.7253778914800932
51.200000000000002842 -34941.57421875 305.81112981319648725 1775.2351565329317964
51.300000000000004263 -34940.5078125 296.39931682286089654 3091.9221176331379866
51.399999999999998579 -34940.484375 305.00706854866859885 2186.7989056207634349
51.5 -34938.10546875 299.12637695608037802 2153.6692478817544725
51.600000000000001421 -34937.2578125 295.01561740171985093 2613.7385115483320988
51.700000000000002842 -34937.80859375 304.52123666320960638 3089.9306342387703808
51.800000000000004263 -34940.390625 296.88483458284417793 2453.9136654239141535
51.899999999999998579 -34939.98828125 299.90184751710165756 1744.527482003113164
52 -34935.87109375 304.66073580010834121 2871.3441694691273369
52.100000000000001421 -34936.11328125 301.95179963867246897 2745.5773194089215394
52.200000000000002842 -34940.60546875 303.94395029077708159 2468.268805516356224
52.300000000000004263 -34940.3203125 298.12486872899398804 2528.7760795767080708
52.399999999999998579 -34939.34375 298.45082131880599263 2934.021449456530263
52.5 -34939.88671875 303.69940998203782101 3128.6579092880592725
52.600000000000001421 -34939.03125 297.92322364576540394 3139.0902629916558908
52.700000000000002842 -34944.05859375 300.03921149499774401 3093.3264855744255328
52.800000000000004263 -34938.140625 299.75472072797060719 2727.2396926147848717
52.899999999999998579 -34937.5625 298.93835994209501905 2509.2366115658319359
53 -34945.515625 297.7840300303602703 2836.9855304952384358
53.100000000000001421 -34941.68359375 300.32849617468031056 2090.750757806724323
53.200000000000002842 -34941.19140625 301.3184725428790216 2996.644769268312757
53.300000000000004263 -34943.23828125 304.03840436090706589 2669.302230649395824
53.399999999999998579 -34937.421875 303.86467561596464293 1871.7806898321689459
53.5 -34938.92578125 294.7715648299911777 3019.6421255997365733
53.600000000000001421 -34943.46875 302.24484133594393143 3254.6814652316797947
53.700000000000002842 -34938.3828125 305.35936687378682564 2857.4780497276533424
53.800000000000004263 -34941.1328125 300.27309896955847535 3270.3982157095388175
53.899999999999998579 -34940.78125 299.94938625599138504 4340.044716410363435
54 -34938.94921875 300.16135901727716373 3800.1713357005592115
54.100000000000001421 -34946.9140625 298.36897618913036467 2441.2492440726309724
54.200000000000002842 -34941.6796875 299.02302124622809743 3355.07183070415158
54.300000000000004263 -34939.8515625 303.62207162160166263 3759.6458527093077464
54.399999999999998579 -34943.3515625 298.28090906666767523 2659.7835763151897481
54.5 -34938.921875 295.89210692349695364 2440.3713602824359441
54.600000000000001421 -34940.2578125 306.02010868754865669 3467.7815472114639306
54.700000000000002842 -34935.7734375 301.81672935127301116 3297.3868155044024206
54.800000000000004263 -34938.9140625 299.87774324361504341 2998.0359728381008608
54.899999999999998579 -34936.921875 298.27680087667124553 3461.1122325316246133
55 -34932.65234375 298.39804020000798346 2438.5338020000044708
55.100000000000001421 -34936.95703125 300.80663374620206696 1852.3793846667483649
55.200000000000002842 -34940.421875 299.53963482568508425 2050.5442621356396558
55.300000000000004263 -34938.65234375 303.9276235546396947 2831.3168297352108311
55.399999999999998579 -34936.68359375 296.43645395071274606 3010.7266035589677813
55.5 -34936.88671875 304.21362528812727533 3182.7530048664502829
55.600000000000001421 -34938.515625 298.17285404215493827 3355.882908611351013
55.700000000000002842 -34939.140625 301.35581665108566085 2433.1884385342905261
55.800000000000004263 -34937.58984375 297.59020391112903781 2814.366471826067027
55.899999999999998579 -34940.43359375 297.73981547461642094 2100.6015650642443688
56 -34936.0625 301.09128160782825034 2845.6575779575173328
56.100000000000001421 -34939.25 297.03189629556163709 1989.5591581682533615
56.200000000000002842 -34936.359375 295.84687461760432825 1394.5572952314105351
56.300000000000004263 -34940.9921875 303.19664514370253983 1914.8596649279429585
56.399999999999998579 -34941.046875 293.73397738538938029 2188.2599596573413692
56.5 -34936.625 296.24329610505577648 3494.2473410254283408
56.600000000000001421 -34939.48046875 303.15620037415305887 2986.475810893256039
56.700000000000002842 -34943.66796875 302.52121127375949072 2459.9307246476751061
56.800000000000004263 -34940.50390625 297.33154744919596624 2708.6135813495243383
56.899999999999998579 -34941.0703125 303.66791117439078107 3789.5902936444967963
57 -34940.0234375 299.24903313713718944 3123.6299884649729393
57.100000000000001421 -34938.90234375 301.98387397797159792 2784.8907214498635767
57.200000000000002842 -34936.40625 302.02090442166354478 3593.7741032397234449
57.300000000000004263 -34937.9296875 295.05671580959341327 2623.1567990064781952
57.399999999999998579 -34940.484375 304.10000077327441659 1228.8492649298509605
57.5 -34940.671875 295.55286717721992318 2957.3612134928534942
57.600000000000001421 -34942.20703125 299.76153118324572233 3202.3729199258177687
57.700000000000002842 -34937.71875 299.3258415505334824 2795.5817930765151687
57.800000000000004263 -34941.8359375 301.98988286384684443 2677.2038462841551336
57.899999999999998579 -34938.9375 297.62903439978646247 2178.9972399599141681
58 -34937.8203125 306.42737318550331338 2127.7196254869486438
58.100000000000001421 -34942.2265625 302.24594786650288825 2230.7958420076024595
58.200000000000002842 -34940.3046875 299.49259212780691541 2908.6388650315798259
58.300000000000004263 -34935.953125 303.71545876736814762 2761.6579083543929301
58.399999999999998579 -34936.046875 295.34459515658147666 3045.1833236935349305
58.5 -34943.20703125 301.50227578502517645 2722.618772081451425
58.600000000000001421 -34941.62890625 300.36588068053890765 2285.2550567157104524
58.700000000000002842 -34938.47265625 302.49262135512719851 1810.6473037712466976
58.800000000000004263 -34940.41796875 296.00353187008687428 1795.5859497662429476
58.899999999999998579 -34937.39453125 300.20385385648677357 2355.3228878457084647
59 -34938.3671875 300.83495303803232446 2061.2942811967736816
59.100000000000001421 -34939.140625 294.98901554956637483 2409.0714381167886131
59.200000000000002842 -34941.05078125 302.04477997176144299 2378.8594787507004185
59.300000000000004263 -34940.16796875 298.35984333498834076 2168.810542892567355
59.399999999999998579 -34937.25 301.90235296717889923 1287.1427066877183734
59.5 -34935.921875 295.28790590032446062 1599.8908208722016298
59.600000000000001421 -34942.27734375 300.87098217497646147 2309.5199764541780496
59.700000000000002842 -34935.15234375 299.30772043376850888 1389.1891906093051148
59.800000000000004263 -34937.421875 292.00419083696920097 2142.9555686669195893
59.899999999999998579 -34939.2265625 300.26514560101867346 2330.5436965952931132
60 -34937.046875 300.53963285497616198 1593.1442086759145695
60.100000000000001421 -34942.11328125 299.94597273075413568 1422.8429004454437745
60.200000000000002842 -34938.58984375 297.03343483111683554 2517.1916142586751448
60.300000000000004263 -34937.41015625 303.00073489011947458 1427.7187332678233815
60.399999999999998579 -34938.81640625 302.5290968820316948 2366.0280193032367606
60.5 -34939.07421875 298.49828026742557086 2395.7808401149036399
60.600000000000001421 -34937.9140625 303.40709456198533189 1915.5543282099472435
60.700000000000002842 -34939.85546875 306.92834696368737468 3262.6333347370223237
60.800000000000004263 -34935.5390625 294.36301475488500046 2054.5365523135528747
60.899999999999998579 -34936.1953125 302.05294675537641069 1485.6000379522624826
61 -34939.44921875 295.10490748659913152 2951.1250277552808257
61.100000000000001421 -34940.62109375 304.7538035355574948 2678.7516096375888992
61.200000000000002842 -34938.87890625 301.09461699821906677 1062.5157504377623354
61.300000000000004263 -34940.8046875 293.65342341780200286 2766.4714192656520027
61.399999999999998579 -34941.92578125 300.77645288306075599 2459.5056313573422813
61.5 -34938.40234375 299.56070050080290912 2912.145247310677405
61.600000000000001421 -34941.30078125 293.18941688660947875 2021.7757557156201074
61.700000000000002842 -34941.54296875 304.98490778928101008 2119.4664726678247462
61.800000000000004263 -34937.62109375 296.48693590306402257 3739.6953751971568636
61.899999999999998579 -34937.19921875 304.5507893127324337 3466.8751234163673871
62 -34939.58984375 298.98503178520815027 2040.6578360333487581
62.100000000000001421 -34937.94921875 298.49074450471499631 3034.5103088259297692
62.200000000000002842 -34936.91015625 302.36331552835230241 2741.0369723098419854
62.300000000000004263 -34938.83984375 300.85772901197429974 2091.0444311465666942
62.399999999999998579 -34937.9921875 294.30297937221581606 2833.6245200062908225
62.5 -34938.34375 304.88747062830725554 3044.6620544012234859
62.600000000000001421 -34935.20703125 297.5121458248489148 2870.7036782246586881
62.700000000000002842 -34941.0390625 297.04379813616213823 2775.5983551702893237
62.800000000000004263 -34940.765625 293.09101385537530859 2865.8918920241098931
62.899999999999998579 -34941.33984375 303.36331718037303062 2673.9063547655059665
63 -34938.359375 302.6777579065746977 2682.5855317078626285
63.100000000000001421 -34940.23046875 294.60177730144926045 2803.3509785254227609
63.200000000000002842 -34935.2421875 294.97127051294779676 2241.3194406194866133
63.300000000000004263 -34935.73828125 299.0851197382518194 2053.5330909691706438
63.399999999999998579 -34942.95703125 300.46818917099597002 3144.502820471574978
63.5 -34942.4296875 297.99310944895483999 2096.0630392822895374
63.600000000000001421 -34936.578125 297.70551186941753485 2055.1775762252905224
63.700000000000002842 -34943.30859375 296.3333356429492369 2482.2183173013545456
63.800000000000004263 -34941.48046875 299.50703889091317933 2313.8978475613066621
63.899999999999998579 -34938.578125 299.21260161445570702 2088.1074105197508288
64 -34942.4765625 296.78993090209451111 2762.9988990176166226
64.099999999999994316 -34941.625 298.26342514897083902 3078.0713624769023227
64.200000000000002842 -34939.9921875 300.23332863385422797 3307.3346655095529059
64.299999999999997158 -34946.734375 300.92847638901815799 2680.5779014605795965
64.400000000000005684 -34939.11328125 299.85169764322546371 3118.8706745367685471
64.5 -34938.95703125 300.34540793651984814 1748.391612035940625
64.599999999999994316 -34938.56640625 294.55191830896535521 2376.3075690196542382
64.700000000000002842 -34942.93359375 299.95391744091557484 2645.0480183104004936
64.799999999999997158 -34936.546875 300.39281838301138805 1443.072133379223942
64.900000000000005684 -34943 299.7837379241066742 2843.4041928196288609
65 -34942.3125 298.72846181189953541 2931.8994243167558125
65.099999999999994316 -34936.2421875 298.92613359037181908 1610.7956155786519048
65.200000000000002842 -34939.11328125 299.29248948793690488 2962.6184408025469565
65.299999999999997158 -34937.95703125 303.41133493460455384 3750.42060636738006
65.400000000000005684 -34940.46484375 302.90791189023707375 2393.4156603192736839
65.5 -34941.3203125 297.37506461191765084 2785.3961370980714491
65.599999999999994316 -34938.2421875 304.62540682969120098 1507.7929277945058857
65.700000000000002842 -34935.62109375 296.42286241612799813 2197.855028155531727
65.799999999999997158 -34941.10546875 302.06681768476659045 1959.5387109407781736
65.900000000000005684 -34935.8984375 302.51810830663896468 2270.4190955162071077
66 -34941.109375 298.55934439069176278 2876.6072387126296235
66.099999999999994316 -34938.3515625 302.81865954085071735 3028.0834483359308251
66.200000000000002842 -34940.875 295.1075212631627096 2303.3624982864143931
66.299999999999997158 -34942.26953125 299.17739843975334679 2214.4939863247764151
66.400000000000005684 -34939.75390625 304.37669748613205911 2258.930475641621797
66.5 -34942.86328125 297.87466280425888954 2221.4204329504518682
66.599999999999994316 -34939.96484375 297.06144543028381122 1980.9012991709166727
66.700000000000002842 -34936 296.21058429805611922 2659.2170995043993571
66.799999999999997158 -34943.55078125 298.44109750632259193 2582.1497553196877561
66.900000000000005684 -34938.8125 295.74225800552363808 2462.9047727381134791
67 -34939.3828125 302.06989491176454976 2025.9743615721133665
67.099999999999994316 -34937.2734375 292.52323146173210944 1766.3986081757639113
67.200000000000002842 -34940.6875 306.83657544858363053 2452.8687726248217587
67.299999999999997158 -34938.01953125 298.73203341353217866 3176.1704462335819699
67.400000000000005684 -34945.40234375 300.3177919897577226 3244.9663735463404919
67.5 -34941.09765625 296.57197711872782975 3528.1433177132157653
67.599999999999994316 -34938.60546875 301.96905777032884544 3024.986767411681285
67.700000000000002842 -34945.2890625 302.75269035185033317 2204.7796260751733826
67.799999999999997158 -34940.9296875 296.03097922429827804 2688.2531561048658659
67.900000000000005684 -34936.57421875 300.17456279217327619 2078.0531653103653298
68 -34941.98828125 298.03789433085034943 2263.0273763858363054
68.099999999999994316 -34939.125 303.00334783670325578 2698.3966006076639133
68.200000000000002842 -34936.87890625 299.24491821282077808 2418.9899263452407467
68.299999999999997158 -34938.125 299.65115928857028393 2737.8782761448478595
68.400000000000005684 -34934.4296875 306.08089751551506197 2857.1982554903242999
68.5 -34936.81640625 300.77123666956890702 2461.5097012139822255
68.600000000000008527 -34940.96484375 298.52430206137432833 3484.0676727175214182
68.700000000000002842 -34938.765625 297.41988622373713724 1844.3412888484053838
68.799999999999997158 -34934.33984375 301.17249748618547756 1724.7695725362209487
68.900000000000005684 -34938.0546875 298.22359797845217599 2670.8043955848320365
69 -34939.87109375 297.48080372480836786 1837.4244553034716319
69.100000000000008527 -34935.64453125 303.03495294676667982 2703.3533528815960381
69.200000000000002842 -34936.21484375 294.13657434390080425 1446.7647117371313925
69.299999999999997158 -34935.05859375 298.95611774114610171 1113.4629409916076384
69.400000000000005684 -34940.23828125 302.35757893765043036 2342.9088211113976286
69.5 -34941.09765625 291.60939138550418193 3412.7558907338539029
69.600000000000008527 -34936.5546875 296.37737598888094226 2336.3451359631822015
69.700000000000002842 -34939.03125 303.19279069751871702 2030.5475546696109177
69.799999999999997158 -34942.1484375 297.9532746931482734 2456.9513237158112133
69.900000000000005684 -34938.84765625 299.28472827084777919 1520.7454406730232677
70 -34937.953125 296.01968496540825981 2760.0123090927449994
70.100000000000008527 -34934.49609375 301.22077206914548242 2556.9232656819913245
70.200000000000002842 -34938.19921875 299.57742765482879577 1867.5336540542423336
70.299999999999997158 -34940.76171875 300.75049258518873785 832.73831085330357382
70.400000000000005684 -34943.3046875 293.48390645286366407 1597.2990916189360178
70.5 -34939.53515625 300.42983370927919395 1903.8352910854587208
70.600000000000008527 -34934.90625 300.0300446327638042 2974.9043203174519476
70.700000000000002842 -34940.6171875 302.57686205159444626 2922.6971959604702533
70.799999999999997158 -34940.55078125 298.70625291887989761 2686.6929710869708288
70.900000000000005684 -34938.6015625 302.00879709560837227 3305.9618203475306473
71 -34944.9296875 299.67305159922403845 3468.7991735205464465
71.100000000000008527 -34938.2421875 300.7259115344642737 2653.9239028437018533
71.200000000000002842 -34938.140625 299.61492829266660465 2786.1406781778737241
71.299999999999997158 -34935.84375 296.00554984783804002 2362.2019280745166725
71.400000000000005684 -34934.01171875 302.94359499270689184 2304.4956612969272101
71.5 -34940.4375 300.06495791084955727 3068.7556342076891269
71.600000000000008527 -34943.38671875 303.17239289940602021 2400.1753242416798457
71.700000000000002842 -34945.48828125 301.08421611679460739 2855.2175457689136238
71.799999999999997158 -34944.08203125 303.04830852378177042 3644.7707847804035737
71.900000000000005684 -34940.17578125 302.12758558948496557 1704.9473887960016327
72 -34943.5703125 294.64758103705781878 2957.2591248427338542
72.100000000000008527 -34943.20703125 300.91543863381576784 2432.1808180157399875
72.200000000000002842 -34941.171875 302.03935453917199538 2665.4441084574523302
72.299999999999997158 -34942.75390625 297.26245258445720765 3722.0466684817679379
72.400000000000005684 -34942.4453125 303.51942767719799576 2837.8233618344156639
72.5 -34940.89453125 302.20097999492219287 2653.6219096231670846
72.600000000000008527 -34941.49609375 294.13782447191164238 3050.0236256398011392
72.700000000000002842 -34940.19140625 302.99371001895832478 1340.1919140437653368
72.799999999999997158 -34939.4375 300.07895512077953981 1940.0452346892413971
72.900000000000005684 -34936.6484375 294.09537327742066282 3137.637847735813466
73 -34937.38671875 302.83761780578646494 2910.6271582094204859
73.100000000000008527 -34941.8125 301.23403307150363162 2491.0682157071410074
73.200000000000002842 -34939.49609375 301.67001773732482661 2616.5299484254273921
73.299999999999997158 -34938.19921875 298.49316108319061414 2089.6895314121329648
73.400000000000005684 -34942.015625 297.6372864447736788 3118.9356455674401332
73.5 -34941.01953125 302.02860256787027993 1865.1096775326025181
73.600000000000008527 -34939.10546875 299.6604148244280168 2490.1800689620044977
73.700000000000002842 -34944.625 301.85595654288221112 2181.7413455009673271
73.799999999999997158 -34939.12109375 293.025968872731994 3382.8556999445586371
73.900000000000005684 -34940.8515625 304.64824858013889752 3561.3870126240790341
74 -34939.37109375 297.40619395039880146 1727.7793718169368731
74.100000000000008527 -34942.80859375 294.21895561299686506 1387.0173053696603347
74.200000000000002842 -34939.6328125 302.20341080679452261 2929.8458764733018143
74.299999999999997158 -34939.78125 297.2688488290349369 3011.972564311799033
74.400000000000005684 -34937.3984375 304.32962213861054579 2270.7930549875040924
74.5 -34944.55078125 305.60203140677970168 2879.6540710750377912
74.600000000000008527 -34935.31640625 296.17463091126217023 2403.1740131726733125
74.700000000000002842 -34939.07421875 301.84691321190496183 2518.3077999638362598
74.799999999999997158 -34940.78125 295.22833809837226227 2671.3089578240869741
74.900000000000005684 -34935.43359375 297.04184036092004817 3135.1088215597228555
75 -34945.73828125 299.74403946199669235 2201.2509905001957122
75.100000000000008527 -34940.09765625 296.35558519932675381 2214.6279998573631929
75.200000000000002842 -34936.8359375 298.25554392073223653 2342.0770658742258092
75.299999999999997158 -34941.5 294.49958216049384419 3433.0933108012927732
75.400000000000005684 -34941.9453125 302.86725726843019402 2398.3103867085760612
75.5 -34936.859375 297.70714642347917334 2117.6883808948200567
75.600000000000008527 -34938.18359375 300.52483302199050286 3015.3802624266381827
75.700000000000002842 -34942.54296875 297.38948101047901673 3140.9289449436619179
75.799999999999997158 -34936.16796875 300.87112523449906121 2850.2413802689393378
75.900000000000005684 -34942.79296875 304.90524309790316693 2932.8046771447161518
76 -34946.0234375 298.55377764248311223 3107.7063214362151484
76.100000000000008527 -34940.6015625 296.1199137629677125 2724.7955113235229874
76.200000000000002842 -34938.0625 300.21499391524906741 3272.6356726966519091
76.299999999999997158 -34937.8203125 305.3793272179029259 3187.6969287067131518
76.400000000000005684 -34941.984375 298.61179619206933467 2528.0070002223405936
76.5 -34942.4375 304.53956370270566367 2429.0585338363353003
76.600000000000008527 -34938.53125 298.22905254700521027 3236.0095978375443337
76.700000000000002842 -34941.73046875 301.69696722030624869 3119.6614599369845564
76.799999999999997158 -34931.359375 296.99611997491604143 3563.3875209779826037
76.900000000000005684 -34938.0859375 300.28934937021062979 3314.5048587331693852
77 -34936.06640625 295.44138182549062321 2170.1763855605468052
77.100000000000008527 -34940.40625 305.58546722736241463 3260.3813824832895989
77.200000000000002842 -34938.16796875 301.86320374369819319 3106.5470987279763904
77.299999999999997158 -34940.68359375 293.94783158636971621 1743.1859458152475781
77.400000000000005684 -34942.4609375 300.07948625565722978 2600.5239189923149752
77.5 -34938.1484375 299.30216601408432098 2884.9659910130549179
77.600000000000008527 -34939.9140625 296.40546518148352106 3454.4847190126770329
77.700000000000002842 -34942.02734375 296.28124037559877024 3028.1136232827448111
77.799999999999997158 -34941.29296875 303.63892354701721388 2779.9160103760473248
77.900000000000005684 -34940.81640625 300.68395598265180979 2114.1192941504782539
78 -34941.875 298.08413448188690609 2445.1966886150157734
78.100000000000008527 -34937.609375 302.61964904857853753 1448.998200624209403
78.200000000000002842 -34941.3671875 299.19420104818300388 2513.8902659067935019
78.299999999999997158 -34941.49609375 299.14877788368335132 2315.4557268223347819
78.400000000000005684 -34939.234375 298.77245195049096083 2511.8181411995633425
78.5 -34934.7890625 304.14961353488121176 2606.9983961996440485
78.600000000000008527 -34936.8359375 298.693985146128 1596.55121890090345
78.700000000000002842 -34939.57421875 299.45157899598626727 1958.5505337758079349
78.799999999999997158 -34936.4453125 300.38997260275681356 2670.0028060608365195
78.900000000000005684 -34937.2265625 302.00864938149845784 1418.7352416322751196
79 -34940.08203125 297.85041074471712363 2098.7465291983171483
79.100000000000008527 -34940.96484375 302.33148406442103351 2836.3329528961994583
79.200000000000002842 -34937.34375 303.71665624152450391 1233.1073426437928902
79.299999999999997158 -34942.3125 301.13013013498306236 1732.0719236867389554
79.400000000000005684 -34943.03125 301.58145259625166545 2468.3795181783962107
79.5 -34935.828125 300.81597159494384641 2764.0986743517619288
79.600000000000008527 -34936.0546875 300.69588661155796672 1795.8513138781993348
79.700000000000002842 -34936.95703125 298.56979647087496232 1794.2814065486259096
79.799999999999997158 -34942.71484375 301.41624726824295522 2637.9463653168072597
79.900000000000005684 -34942.41796875 298.30011556963137309 3336.1775596557436074
80 -34937.6171875 300.25502636113242261 3030.0206991984177876
80.100000000000008527 -34944.18359375 300.88866022538303469 3246.3455535688253804
80.200000000000002842 -34939.9296875 306.1835873305086011 1569.2357629461118904
80.299999999999997158 -34941.10546875 300.70447449907635473 1615.9672155154564734
80.400000000000005684 -34939.62890625 297.84580394046878382 3460.8532897994691666
80.5 -34934.78515625 301.36602073617831365 1347.582976211872392
80.600000000000008527 -34941.6328125 303.60097072636131088 1036.5387910752417611
80.700000000000002842 -34942.265625 299.68031260441466657 1373.0339369252617416
80.799999999999997158 -34938.6015625 298.78709794122931953 1697.1731979985052021
80.900000000000005684 -34943.16796875 294.14004391187592091 2125.4429843565899318
